date,time,item_name,category,quantity,price,total,payment_method,staff_name
2024-03-15,12:26,Salad,Food,1,8.5,8.5,Mobile Pay,Emma Wilson
2024-03-15,19:07,Fresh Juice,Beverages,2,4.25,8.5,Mobile Pay,Alex Brown
2024-03-15,19:07,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-03-15,18:51,Smoothie,Beverages,1,6.0,6.0,Mobile Pay,Sarah Johnson
2024-03-15,10:39,Latte,Coffee,1,5.0,5.0,Mobile Pay,Alex Brown
2024-03-15,13:56,Mocha,Coffee,2,5.5,11.0,Card,Alex Brown
2024-03-15,09:45,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Mike Davis
2024-03-15,06:21,Salad,Food,2,8.5,17.0,Mobile Pay,Sarah Johnson
2024-03-15,12:38,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-03-15,12:38,Cold Brew,Coffee,1,4.0,4.0,Cash,John Smith
2024-03-15,14:40,Smoothie,Beverages,1,6.0,6.0,Cash,Emma Wilson
2024-03-15,14:40,Smoothie,Beverages,1,6.0,6.0,Cash,Mike Davis
2024-03-15,12:23,Latte,Coffee,1,5.0,5.0,Mobile Pay,Emma Wilson
2024-03-15,14:20,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Mike Davis
2024-03-15,14:20,Muffin,Food,2,3.75,7.5,Card,Alex Brown
2024-03-15,14:20,Espresso,Coffee,1,2.5,2.5,Mobile Pay,John Smith
2024-03-15,08:29,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Mike Davis
2024-03-15,08:02,Croissant,Food,1,3.25,3.25,Cash,Alex Brown
2024-03-15,16:57,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-03-15,13:00,Bagel,Food,1,4.25,4.25,Cash,Sarah Johnson
2024-03-15,13:58,Americano,Coffee,1,3.5,3.5,Mobile Pay,John Smith
2024-03-15,06:40,Cappuccino,Coffee,1,4.5,4.5,Card,John Smith
2024-03-15,11:14,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Alex Brown
2024-03-15,11:14,Espresso,Coffee,1,2.5,2.5,Card,Alex Brown
2024-03-15,11:14,Tea,Beverages,1,2.75,2.75,Card,Emma Wilson
2024-03-15,12:23,Espresso,Coffee,1,2.5,2.5,Cash,Emma Wilson
2024-03-15,12:23,Sandwich,Food,1,7.5,7.5,Mobile Pay,Emma Wilson
2024-03-15,18:36,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-03-15,14:09,Cappuccino,Coffee,1,4.5,4.5,Cash,Mike Davis
2024-03-15,14:09,Latte,Coffee,1,5.0,5.0,Cash,Alex Brown
2024-03-15,14:15,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,John Smith
2024-03-15,18:35,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-03-15,12:40,Bagel,Food,1,4.25,4.25,Cash,Emma Wilson
2024-03-15,12:40,Smoothie,Beverages,1,6.0,6.0,Card,Alex Brown
2024-03-15,12:40,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Emma Wilson
2024-03-15,03:51,Cappuccino,Coffee,1,4.5,4.5,Cash,Emma Wilson
2024-03-15,03:51,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-03-15,08:26,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-03-15,08:26,Cappuccino,Coffee,1,4.5,4.5,Cash,Mike Davis
2024-03-15,08:26,Mocha,Coffee,1,5.5,5.5,Cash,Alex Brown
2024-03-15,07:52,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-03-15,07:48,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-03-15,07:01,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-03-15,07:14,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,John Smith
2024-03-15,23:11,Cappuccino,Coffee,1,4.5,4.5,Cash,Alex Brown
2024-03-15,23:11,Salad,Food,1,8.5,8.5,Mobile Pay,Emma Wilson
2024-03-15,11:08,Hot Chocolate,Beverages,1,4.0,4.0,Cash,John Smith
2024-03-15,21:37,Americano,Coffee,1,3.5,3.5,Mobile Pay,Emma Wilson
2024-03-15,08:39,Espresso,Coffee,1,2.5,2.5,Card,John Smith
2024-03-15,14:25,Bagel,Food,1,4.25,4.25,Card,Alex Brown
2024-03-15,14:25,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-03-15,18:57,Americano,Coffee,1,3.5,3.5,Cash,Alex Brown
2024-03-15,13:34,Fresh Juice,Beverages,1,4.25,4.25,Card,John Smith
2024-03-15,06:25,Americano,Coffee,1,3.5,3.5,Cash,Alex Brown
2024-03-15,06:25,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-03-15,19:29,Tea,Beverages,2,2.75,5.5,Mobile Pay,Alex Brown
2024-03-15,15:14,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-03-15,15:14,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-03-15,21:22,Americano,Coffee,1,3.5,3.5,Mobile Pay,Sarah Johnson
2024-03-15,21:22,Espresso,Coffee,1,2.5,2.5,Cash,John Smith
2024-03-15,12:49,Espresso,Coffee,2,2.5,5.0,Card,Mike Davis
2024-03-15,13:41,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-03-15,18:35,Bagel,Food,1,4.25,4.25,Cash,John Smith
2024-03-15,18:35,Latte,Coffee,1,5.0,5.0,Card,Sarah Johnson
2024-03-15,08:49,Espresso,Coffee,1,2.5,2.5,Cash,Sarah Johnson
2024-03-15,13:01,Croissant,Food,1,3.25,3.25,Cash,Emma Wilson
2024-03-15,17:00,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-03-15,08:20,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,John Smith
2024-03-15,06:56,Americano,Coffee,1,3.5,3.5,Mobile Pay,John Smith
2024-03-15,11:29,Cake Slice,Food,1,4.75,4.75,Cash,Mike Davis
2024-03-15,12:44,Mocha,Coffee,2,5.5,11.0,Cash,Mike Davis
2024-03-15,08:34,Americano,Coffee,1,3.5,3.5,Mobile Pay,Mike Davis
2024-03-15,07:40,Latte,Coffee,1,5.0,5.0,Mobile Pay,Emma Wilson
2024-03-15,07:40,Tea,Beverages,2,2.75,5.5,Card,Sarah Johnson
2024-03-15,17:26,Muffin,Food,1,3.75,3.75,Card,Sarah Johnson
2024-03-15,17:26,Latte,Coffee,1,5.0,5.0,Cash,Alex Brown
2024-03-15,09:11,Bagel,Food,1,4.25,4.25,Cash,Mike Davis
2024-03-15,09:11,Bagel,Food,1,4.25,4.25,Cash,Emma Wilson
2024-03-15,09:11,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-03-15,07:26,Espresso,Coffee,1,2.5,2.5,Cash,Mike Davis
2024-03-15,07:26,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-03-15,17:51,Mocha,Coffee,2,5.5,11.0,Cash,Alex Brown
2024-03-15,06:22,Cappuccino,Coffee,1,4.5,4.5,Cash,Mike Davis
2024-03-15,11:04,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Alex Brown
2024-03-15,11:04,Fresh Juice,Beverages,1,4.25,4.25,Card,Emma Wilson
2024-03-15,18:37,Americano,Coffee,1,3.5,3.5,Card,Alex Brown
2024-03-15,19:44,Smoothie,Beverages,2,6.0,12.0,Mobile Pay,Sarah Johnson
2024-03-15,19:44,Croissant,Food,2,3.25,6.5,Card,John Smith
2024-03-15,21:17,Cappuccino,Coffee,1,4.5,4.5,Card,Alex Brown
2024-03-15,21:17,Cappuccino,Coffee,1,4.5,4.5,Cash,Emma Wilson
2024-03-15,11:49,Mocha,Coffee,2,5.5,11.0,Mobile Pay,Emma Wilson
2024-03-15,08:38,Latte,Coffee,1,5.0,5.0,Card,John Smith
2024-03-15,08:38,Cake Slice,Food,1,4.75,4.75,Card,Mike Davis
2024-03-15,13:45,Bagel,Food,1,4.25,4.25,Cash,Sarah Johnson
2024-03-15,16:52,Cold Brew,Coffee,1,4.0,4.0,Cash,John Smith
2024-03-15,16:52,Mocha,Coffee,1,5.5,5.5,Card,John Smith
2024-03-15,00:11,Cappuccino,Coffee,1,4.5,4.5,Card,Sarah Johnson
2024-03-15,00:11,Salad,Food,1,8.5,8.5,Cash,Mike Davis
2024-03-15,00:11,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-03-15,09:06,Bagel,Food,1,4.25,4.25,Card,Mike Davis
2024-03-15,09:06,Muffin,Food,1,3.75,3.75,Cash,Emma Wilson
2024-03-15,17:40,Americano,Coffee,1,3.5,3.5,Card,Sarah Johnson
2024-03-15,12:18,Cake Slice,Food,2,4.75,9.5,Cash,Sarah Johnson
2024-03-15,12:18,Smoothie,Beverages,1,6.0,6.0,Card,Sarah Johnson
2024-03-15,11:48,Americano,Coffee,1,3.5,3.5,Cash,Emma Wilson
2024-03-15,11:48,Espresso,Coffee,2,2.5,5.0,Mobile Pay,Sarah Johnson
2024-03-15,08:04,Cappuccino,Coffee,1,4.5,4.5,Cash,John Smith
2024-03-15,08:04,Sandwich,Food,1,7.5,7.5,Cash,Mike Davis
2024-03-15,12:07,Cake Slice,Food,1,4.75,4.75,Card,Alex Brown
2024-03-15,12:49,Bagel,Food,1,4.25,4.25,Mobile Pay,Mike Davis
2024-03-15,06:29,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-03-15,14:20,Cake Slice,Food,1,4.75,4.75,Cash,Sarah Johnson
2024-03-15,01:29,Americano,Coffee,1,3.5,3.5,Card,John Smith
2024-03-15,01:29,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-03-15,12:48,Fresh Juice,Beverages,1,4.25,4.25,Mobile Pay,John Smith
2024-03-15,21:31,Cappuccino,Coffee,2,4.5,9.0,Cash,Alex Brown
2024-03-15,07:36,Sandwich,Food,1,7.5,7.5,Mobile Pay,John Smith
2024-03-15,07:31,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-03-15,19:43,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-03-15,17:00,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-03-15,07:52,Espresso,Coffee,1,2.5,2.5,Cash,Alex Brown
2024-03-15,09:25,Americano,Coffee,1,3.5,3.5,Cash,Mike Davis
2024-03-15,16:23,Espresso,Coffee,1,2.5,2.5,Card,Emma Wilson
2024-03-15,17:31,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-03-15,17:31,Cold Brew,Coffee,2,4.0,8.0,Mobile Pay,Sarah Johnson
2024-03-15,07:04,Latte,Coffee,1,5.0,5.0,Mobile Pay,Emma Wilson
2024-03-15,07:27,Espresso,Coffee,1,2.5,2.5,Card,Alex Brown
2024-03-15,11:27,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-03-15,11:27,Cake Slice,Food,2,4.75,9.5,Mobile Pay,Mike Davis
2024-03-15,15:13,Fresh Juice,Beverages,1,4.25,4.25,Cash,Emma Wilson
2024-03-15,07:43,Muffin,Food,1,3.75,3.75,Card,Mike Davis
2024-03-15,13:43,Cappuccino,Coffee,1,4.5,4.5,Cash,Mike Davis
2024-03-16,13:59,Bagel,Food,1,4.25,4.25,Cash,Mike Davis
2024-03-16,11:18,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-03-16,07:04,Americano,Coffee,1,3.5,3.5,Mobile Pay,Emma Wilson
2024-03-16,07:04,Mocha,Coffee,1,5.5,5.5,Card,John Smith
2024-03-16,09:36,Mocha,Coffee,1,5.5,5.5,Cash,Mike Davis
2024-03-16,14:26,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-03-16,15:17,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-03-16,16:24,Cake Slice,Food,1,4.75,4.75,Card,Sarah Johnson
2024-03-16,07:35,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-03-16,16:25,Latte,Coffee,1,5.0,5.0,Card,Mike Davis
2024-03-16,16:25,Latte,Coffee,2,5.0,10.0,Mobile Pay,John Smith
2024-03-16,09:20,Cold Brew,Coffee,1,4.0,4.0,Cash,John Smith
2024-03-16,12:55,Smoothie,Beverages,1,6.0,6.0,Mobile Pay,Sarah Johnson
2024-03-16,12:30,Espresso,Coffee,1,2.5,2.5,Card,Alex Brown
2024-03-16,00:11,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-03-16,00:11,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Mike Davis
2024-03-16,16:35,Americano,Coffee,1,3.5,3.5,Card,Alex Brown
2024-03-16,13:23,Americano,Coffee,1,3.5,3.5,Mobile Pay,Mike Davis
2024-03-16,13:23,Muffin,Food,1,3.75,3.75,Mobile Pay,Mike Davis
2024-03-16,08:57,Espresso,Coffee,1,2.5,2.5,Cash,John Smith
2024-03-16,17:09,Tea,Beverages,1,2.75,2.75,Mobile Pay,Mike Davis
2024-03-16,17:09,Salad,Food,1,8.5,8.5,Mobile Pay,Emma Wilson
2024-03-16,17:09,Hot Chocolate,Beverages,1,4.0,4.0,Card,Mike Davis
2024-03-16,09:50,Mocha,Coffee,1,5.5,5.5,Card,Sarah Johnson
2024-03-16,09:50,Espresso,Coffee,2,2.5,5.0,Cash,John Smith
2024-03-16,06:16,Salad,Food,1,8.5,8.5,Card,Mike Davis
2024-03-16,06:16,Cake Slice,Food,1,4.75,4.75,Mobile Pay,John Smith
2024-03-16,12:29,Bagel,Food,2,4.25,8.5,Mobile Pay,Sarah Johnson
2024-03-16,12:29,Espresso,Coffee,2,2.5,5.0,Cash,Sarah Johnson
2024-03-16,12:29,Cake Slice,Food,1,4.75,4.75,Card,Emma Wilson
2024-03-16,11:12,Cake Slice,Food,1,4.75,4.75,Cash,John Smith
2024-03-16,14:23,Smoothie,Beverages,1,6.0,6.0,Card,Sarah Johnson
2024-03-16,13:36,Latte,Coffee,1,5.0,5.0,Card,John Smith
2024-03-16,10:55,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-03-16,10:55,Americano,Coffee,1,3.5,3.5,Mobile Pay,Sarah Johnson
2024-03-16,08:38,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Sarah Johnson
2024-03-16,06:40,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-03-16,00:34,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Alex Brown
2024-03-16,17:45,Croissant,Food,1,3.25,3.25,Card,Sarah Johnson
2024-03-16,21:07,Mocha,Coffee,1,5.5,5.5,Card,John Smith
2024-03-16,21:07,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-03-16,11:57,Croissant,Food,1,3.25,3.25,Card,Mike Davis
2024-03-16,11:27,Tea,Beverages,1,2.75,2.75,Cash,Sarah Johnson
2024-03-16,08:18,Espresso,Coffee,2,2.5,5.0,Mobile Pay,John Smith
2024-03-16,23:10,Fresh Juice,Beverages,1,4.25,4.25,Mobile Pay,Emma Wilson
2024-03-16,11:41,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-03-16,07:35,Cake Slice,Food,1,4.75,4.75,Cash,Sarah Johnson
2024-03-16,12:03,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-03-16,12:03,Americano,Coffee,2,3.5,7.0,Cash,Emma Wilson
2024-03-16,08:39,Cold Brew,Coffee,1,4.0,4.0,Card,Emma Wilson
2024-03-16,07:13,Latte,Coffee,1,5.0,5.0,Mobile Pay,Emma Wilson
2024-03-16,21:44,Cappuccino,Coffee,2,4.5,9.0,Cash,Mike Davis
2024-03-16,21:44,Cake Slice,Food,1,4.75,4.75,Card,Mike Davis
2024-03-16,09:51,Bagel,Food,1,4.25,4.25,Cash,Alex Brown
2024-03-16,09:51,Croissant,Food,2,3.25,6.5,Cash,Alex Brown
2024-03-16,14:12,Cappuccino,Coffee,2,4.5,9.0,Cash,Sarah Johnson
2024-03-16,14:12,Muffin,Food,1,3.75,3.75,Mobile Pay,John Smith
2024-03-16,14:12,Croissant,Food,1,3.25,3.25,Card,John Smith
2024-03-16,18:57,Smoothie,Beverages,1,6.0,6.0,Cash,Mike Davis
2024-03-16,19:25,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Alex Brown
2024-03-16,11:49,Bagel,Food,2,4.25,8.5,Cash,Sarah Johnson
2024-03-16,17:38,Fresh Juice,Beverages,1,4.25,4.25,Card,Mike Davis
2024-03-16,21:28,Americano,Coffee,1,3.5,3.5,Mobile Pay,Sarah Johnson
2024-03-16,19:57,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Sarah Johnson
2024-03-16,19:57,Sandwich,Food,1,7.5,7.5,Cash,Emma Wilson
2024-03-16,17:16,Espresso,Coffee,1,2.5,2.5,Cash,Alex Brown
2024-03-16,16:20,Americano,Coffee,1,3.5,3.5,Cash,Emma Wilson
2024-03-16,06:59,Latte,Coffee,2,5.0,10.0,Cash,John Smith
2024-03-16,06:59,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-03-16,22:23,Sandwich,Food,1,7.5,7.5,Mobile Pay,Mike Davis
2024-03-16,22:23,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Alex Brown
2024-03-16,14:21,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Mike Davis
2024-03-16,14:21,Bagel,Food,1,4.25,4.25,Card,Mike Davis
2024-03-16,17:42,Latte,Coffee,1,5.0,5.0,Cash,Emma Wilson
2024-03-16,17:42,Americano,Coffee,2,3.5,7.0,Card,John Smith
2024-03-16,17:42,Cappuccino,Coffee,1,4.5,4.5,Cash,Sarah Johnson
2024-03-16,08:34,Bagel,Food,1,4.25,4.25,Mobile Pay,Sarah Johnson
2024-03-16,03:05,Muffin,Food,1,3.75,3.75,Cash,Mike Davis
2024-03-16,03:11,Cake Slice,Food,1,4.75,4.75,Cash,John Smith
2024-03-16,03:11,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Sarah Johnson
2024-03-16,04:11,Mocha,Coffee,2,5.5,11.0,Card,Alex Brown
2024-03-16,15:01,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,John Smith
2024-03-16,15:01,Sandwich,Food,1,7.5,7.5,Cash,Emma Wilson
2024-03-16,17:03,Smoothie,Beverages,1,6.0,6.0,Mobile Pay,Sarah Johnson
2024-03-16,12:23,Tea,Beverages,1,2.75,2.75,Cash,Alex Brown
2024-03-16,12:23,Muffin,Food,1,3.75,3.75,Mobile Pay,Mike Davis
2024-03-16,13:42,Bagel,Food,1,4.25,4.25,Cash,John Smith
2024-03-16,13:42,Latte,Coffee,1,5.0,5.0,Card,Mike Davis
2024-03-16,13:34,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-03-16,15:04,Cold Brew,Coffee,2,4.0,8.0,Mobile Pay,Emma Wilson
2024-03-16,15:04,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-03-16,12:35,Mocha,Coffee,2,5.5,11.0,Mobile Pay,Mike Davis
2024-03-16,12:35,Mocha,Coffee,1,5.5,5.5,Card,Mike Davis
2024-03-16,18:40,Salad,Food,2,8.5,17.0,Cash,Sarah Johnson
2024-03-16,10:23,Americano,Coffee,1,3.5,3.5,Card,Emma Wilson
2024-03-16,14:58,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Mike Davis
2024-03-16,18:54,Tea,Beverages,2,2.75,5.5,Mobile Pay,Mike Davis
2024-03-16,10:13,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-03-16,21:30,Bagel,Food,1,4.25,4.25,Mobile Pay,John Smith
2024-03-16,08:23,Espresso,Coffee,1,2.5,2.5,Cash,Alex Brown
2024-03-16,08:23,Croissant,Food,1,3.25,3.25,Card,Emma Wilson
2024-03-16,12:52,Salad,Food,2,8.5,17.0,Cash,Alex Brown
2024-03-16,10:07,Mocha,Coffee,1,5.5,5.5,Cash,Mike Davis
2024-03-16,12:26,Muffin,Food,2,3.75,7.5,Cash,Emma Wilson
2024-03-16,09:24,Sandwich,Food,1,7.5,7.5,Mobile Pay,Alex Brown
2024-03-16,16:10,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Alex Brown
2024-03-16,16:14,Mocha,Coffee,1,5.5,5.5,Cash,Mike Davis
2024-03-16,13:30,Croissant,Food,1,3.25,3.25,Cash,Sarah Johnson
2024-03-16,13:30,Sandwich,Food,1,7.5,7.5,Cash,Emma Wilson
2024-03-16,11:52,Cake Slice,Food,1,4.75,4.75,Card,Emma Wilson
2024-03-16,16:07,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-03-16,16:07,Americano,Coffee,1,3.5,3.5,Cash,Emma Wilson
2024-03-16,09:45,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-03-16,17:00,Croissant,Food,2,3.25,6.5,Cash,Sarah Johnson
2024-03-16,17:52,Espresso,Coffee,2,2.5,5.0,Cash,Sarah Johnson
2024-03-16,07:03,Espresso,Coffee,2,2.5,5.0,Card,Sarah Johnson
2024-03-16,14:45,Fresh Juice,Beverages,1,4.25,4.25,Card,John Smith
2024-03-16,01:40,Latte,Coffee,1,5.0,5.0,Mobile Pay,Sarah Johnson
2024-03-16,01:40,Latte,Coffee,1,5.0,5.0,Mobile Pay,Mike Davis
2024-03-16,21:12,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-03-16,10:18,Bagel,Food,1,4.25,4.25,Mobile Pay,Alex Brown
2024-03-16,10:18,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-03-16,06:55,Croissant,Food,1,3.25,3.25,Card,Emma Wilson
2024-03-16,08:34,Latte,Coffee,1,5.0,5.0,Card,Mike Davis
2024-03-16,20:06,Cappuccino,Coffee,2,4.5,9.0,Card,John Smith
2024-03-16,20:06,Croissant,Food,2,3.25,6.5,Cash,Emma Wilson
2024-03-16,20:06,Sandwich,Food,2,7.5,15.0,Cash,Sarah Johnson
2024-03-16,20:41,Americano,Coffee,1,3.5,3.5,Cash,Sarah Johnson
2024-03-16,20:41,Fresh Juice,Beverages,1,4.25,4.25,Mobile Pay,Mike Davis
2024-03-16,19:19,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Alex Brown
2024-03-16,11:57,Mocha,Coffee,2,5.5,11.0,Mobile Pay,Emma Wilson
2024-03-16,11:57,Sandwich,Food,1,7.5,7.5,Cash,John Smith
2024-03-16,19:52,Latte,Coffee,1,5.0,5.0,Card,John Smith
2024-03-16,12:57,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-03-16,13:24,Mocha,Coffee,1,5.5,5.5,Cash,Mike Davis
2024-03-16,13:11,Latte,Coffee,2,5.0,10.0,Mobile Pay,Emma Wilson
2024-03-16,13:11,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-03-16,13:11,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-03-16,14:29,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Mike Davis
2024-03-16,14:29,Salad,Food,1,8.5,8.5,Cash,Sarah Johnson
2024-03-16,12:30,Sandwich,Food,1,7.5,7.5,Card,Emma Wilson
2024-03-16,17:22,Sandwich,Food,1,7.5,7.5,Card,Sarah Johnson
2024-03-16,17:22,Espresso,Coffee,1,2.5,2.5,Card,Mike Davis
2024-03-16,19:25,Espresso,Coffee,1,2.5,2.5,Card,Emma Wilson
2024-03-16,19:25,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-03-16,07:12,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-03-16,07:12,Latte,Coffee,1,5.0,5.0,Card,John Smith
2024-03-16,07:12,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-03-16,23:41,Bagel,Food,1,4.25,4.25,Card,John Smith
2024-03-16,23:41,Bagel,Food,1,4.25,4.25,Cash,John Smith
2024-03-16,12:32,Mocha,Coffee,1,5.5,5.5,Card,Emma Wilson
2024-03-16,12:32,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-03-16,12:55,Croissant,Food,1,3.25,3.25,Mobile Pay,Mike Davis
2024-03-16,06:26,Sandwich,Food,1,7.5,7.5,Cash,Mike Davis
2024-03-16,06:26,Cappuccino,Coffee,2,4.5,9.0,Cash,John Smith
2024-03-16,19:44,Americano,Coffee,1,3.5,3.5,Mobile Pay,Sarah Johnson
2024-03-16,11:46,Bagel,Food,1,4.25,4.25,Mobile Pay,Alex Brown
2024-03-16,18:09,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-03-16,17:17,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-03-16,08:15,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-03-16,08:15,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-03-16,12:05,Cake Slice,Food,1,4.75,4.75,Cash,Sarah Johnson
2024-03-16,07:59,Latte,Coffee,1,5.0,5.0,Cash,Mike Davis
2024-03-16,14:23,Croissant,Food,2,3.25,6.5,Cash,Emma Wilson
2024-03-16,14:23,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Emma Wilson
2024-03-16,07:41,Croissant,Food,1,3.25,3.25,Cash,Sarah Johnson
2024-03-16,06:41,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Alex Brown
2024-03-16,06:45,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-03-16,06:45,Mocha,Coffee,2,5.5,11.0,Card,Emma Wilson
2024-03-16,06:45,Espresso,Coffee,1,2.5,2.5,Mobile Pay,John Smith
2024-03-16,10:07,Latte,Coffee,1,5.0,5.0,Mobile Pay,Alex Brown
2024-03-16,10:07,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Alex Brown
2024-03-16,11:44,Fresh Juice,Beverages,1,4.25,4.25,Card,Alex Brown
2024-03-16,11:44,Croissant,Food,1,3.25,3.25,Card,Mike Davis
2024-03-16,09:43,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,John Smith
2024-03-16,21:42,Latte,Coffee,1,5.0,5.0,Cash,Sarah Johnson
2024-03-16,21:42,Tea,Beverages,1,2.75,2.75,Card,Alex Brown
2024-03-16,15:01,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Emma Wilson
2024-03-16,07:20,Americano,Coffee,1,3.5,3.5,Mobile Pay,Mike Davis
2024-03-16,11:56,Muffin,Food,1,3.75,3.75,Mobile Pay,Mike Davis
2024-03-16,22:45,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-03-16,22:45,Cake Slice,Food,1,4.75,4.75,Cash,John Smith
2024-03-16,22:45,Salad,Food,1,8.5,8.5,Mobile Pay,Mike Davis
2024-03-16,00:19,Cold Brew,Coffee,2,4.0,8.0,Cash,Alex Brown
2024-03-16,08:19,Americano,Coffee,1,3.5,3.5,Cash,John Smith
2024-03-16,08:19,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Sarah Johnson
2024-03-16,08:19,Salad,Food,1,8.5,8.5,Cash,Emma Wilson
2024-03-16,12:08,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-03-16,15:45,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Mike Davis
2024-03-16,07:34,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-03-16,19:51,Bagel,Food,1,4.25,4.25,Mobile Pay,Emma Wilson
